ID,Age,Job,Credit amount,Duration,monthly_payment,credit_duration_ratio,age_credit_ratio,high_credit_flag,long_duration_flag,young_applicant_flag,no_checking_flag,no_savings_flag,financial_instability_flag,Risk_encoded,Sex_encoded,Saving_accounts_encoded,Checking_account_encoded,Housing_own,Housing_rent,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,age_group_early_career,age_group_mid_career,age_group_senior,duration_category_medium_term,duration_category_long_term,credit_category_medium,credit_category_high
954,29,2,1893,12,157.75,145.6153846153846,65.27586206896552,0,0,1,0,0,0,0,0,1.0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
955,57,3,1231,24,51.291666666666664,49.24,21.596491228070175,0,0,0,0,0,0,0,0,4.0,1.0,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
956,49,1,3656,30,121.86666666666666,117.93548387096774,74.61224489795919,0,1,0,0,0,0,0,1,,3.0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
957,37,1,1154,9,128.22222222222223,115.4,31.18918918918919,0,0,0,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
958,45,1,4006,28,143.07142857142858,138.13793103448276,89.02222222222223,1,1,0,0,0,0,1,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
959,30,2,3069,24,127.875,122.76,102.3,0,0,0,0,0,0,0,1,2.0,2.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
960,30,2,1740,6,290.0,248.57142857142858,58.0,0,0,0,0,0,0,0,1,1.0,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
961,47,2,2353,21,112.04761904761905,106.95454545454545,50.06382978723404,0,0,0,0,0,0,0,1,1.0,2.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
962,29,2,3556,15,237.06666666666666,222.25,122.62068965517241,0,0,1,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
963,35,2,2397,24,99.875,95.88,68.48571428571428,0,0,0,0,0,0,1,1,3.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
964,22,1,454,6,75.66666666666667,64.85714285714286,20.636363636363637,0,0,1,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
965,26,2,1715,30,57.166666666666664,55.32258064516129,65.96153846153847,0,1,1,0,0,0,0,0,,2.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
966,23,1,2520,27,93.33333333333333,90.0,109.56521739130434,0,1,1,0,0,0,1,1,3.0,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
967,54,3,3568,15,237.86666666666667,223.0,66.07407407407408,0,0,0,0,0,0,0,0,1.0,,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False
968,29,2,7166,42,170.61904761904762,166.65116279069767,247.10344827586206,1,1,1,0,0,0,0,1,,,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True
969,40,1,3939,11,358.09090909090907,328.25,98.475,0,0,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
970,22,2,1514,15,100.93333333333334,94.625,68.81818181818181,0,0,1,0,0,0,0,1,2.0,2.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
971,43,1,7393,24,308.0416666666667,295.72,171.93023255813952,1,0,0,0,0,0,0,1,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
972,29,0,1193,24,49.708333333333336,47.72,41.13793103448276,0,0,1,0,0,0,1,0,1.0,1.0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
973,36,2,7297,60,121.61666666666666,119.62295081967213,202.69444444444446,1,1,0,0,0,0,1,1,1.0,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
974,33,2,2831,30,94.36666666666666,91.3225806451613,85.78787878787878,0,1,0,0,0,0,0,0,1.0,,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
975,57,1,1258,24,52.416666666666664,50.32,22.07017543859649,0,0,0,0,0,0,0,0,3.0,3.0,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
976,64,2,753,6,125.5,107.57142857142857,11.765625,0,0,0,0,0,0,0,0,1.0,2.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
977,42,2,2427,18,134.83333333333334,127.73684210526316,57.785714285714285,0,0,0,0,0,0,0,1,,2.0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
978,47,1,2538,24,105.75,101.52,54.0,0,0,0,0,0,0,1,1,1.0,,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
979,25,2,1264,15,84.26666666666667,79.0,50.56,0,0,1,0,0,0,1,1,2.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
980,49,2,8386,30,279.53333333333336,270.51612903225805,171.14285714285714,1,1,0,0,0,0,1,1,1.0,2.0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
981,33,3,4844,48,100.91666666666667,98.85714285714286,146.78787878787878,1,1,0,0,0,0,1,1,1.0,,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
982,28,3,2923,21,139.1904761904762,132.86363636363637,104.39285714285714,0,0,1,0,0,0,0,0,2.0,3.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
983,26,2,8229,36,228.58333333333334,222.40540540540542,316.5,1,1,1,0,0,0,1,1,1.0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
984,30,1,2028,24,84.5,81.12,67.6,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
985,25,2,1433,15,95.53333333333333,89.5625,57.32,0,0,1,0,0,0,0,0,1.0,1.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
986,33,2,6289,42,149.73809523809524,146.25581395348837,190.57575757575756,1,1,0,0,0,0,0,1,1.0,3.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
987,64,2,1409,13,108.38461538461539,100.64285714285714,22.015625,0,0,0,0,0,0,0,0,2.0,,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
988,29,3,6579,24,274.125,263.16,226.86206896551724,1,0,1,0,0,0,0,1,1.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
989,48,1,1743,24,72.625,69.72,36.3125,0,0,0,0,0,0,0,1,1.0,2.0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
990,37,1,3565,12,297.0833333333333,274.2307692307692,96.35135135135135,0,0,0,0,0,0,0,1,,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
991,34,1,1569,15,104.6,98.0625,46.14705882352941,0,0,0,0,0,0,0,1,2.0,,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
992,23,1,1936,18,107.55555555555556,101.89473684210526,84.17391304347827,0,0,1,0,0,0,0,1,,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
993,30,3,3959,36,109.97222222222223,107.0,131.96666666666667,0,1,0,0,0,0,0,1,1.0,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
994,50,2,2390,12,199.16666666666666,183.84615384615384,47.8,0,0,0,0,0,0,0,1,,,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
995,31,1,1736,12,144.66666666666666,133.53846153846155,56.0,0,0,0,0,0,0,0,0,1.0,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
996,40,3,3857,30,128.56666666666666,124.41935483870968,96.425,0,1,0,0,0,0,0,1,1.0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
997,38,2,804,12,67.0,61.84615384615385,21.157894736842106,0,0,0,0,0,0,0,1,1.0,,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
998,23,2,1845,45,41.0,40.108695652173914,80.21739130434783,0,1,1,0,0,0,1,1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
999,27,2,4576,45,101.68888888888888,99.47826086956522,169.4814814814815,1,1,1,0,0,0,0,1,2.0,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
